"serialNumber","chassisNumber","vehicleNumber","customerId"
"607417-042-0263413",MAT634127SPKD1415,HP17J3110,"78234948"
"607417-042-0263423",MAT634131SPJB8931,HP78A6266,"78237170"
"607417-042-0314855",MA1NA2XZXS6L62225,,"78319897"
"607417-042-0263440",MAT631701PWH30798,HP03E0310,"78237432"
"607417-042-0263558",MAT627639SAF61258,HP12T0464,"78228981"
"607417-042-0313241",MA1NE2ZRFS6J46739,,"78310500"
"607417-042-0237948",MA1NE2ZRFS6J46905,"25BH0464R","78313222"
"607417-042-0184944",MA1NE2ZTFS6K48284,,"78306298"
"607417-042-0237915",MA1NE2ZTFSK48885,,"78239148"
"607417-042-0325312",MA1NS2EW1S2K81317,,"78293056"
"607417-042-0240374",MA1NS2EW1S2K81214,UP70HW2529,"78268427"
"607417-042-0237874",MA1NS2NP1S2E60767,UP20CX1539,"78226881"
"607417-042-0237879",MA1NS2NP1S2A71223,UP20CX0964,"78251848"
"607417-042-0266557",MA1NS2NP1S2J69321,UP83BZ1490,"78266488"
"607417-042-0313075",MA1NS2NU1S2E67553,,"78269067"
"607417-042-0320076",MA1NS2NWPR2L53769,,"78282660"
"607417-040-0601507",MA1RV2TUKS1K93797,UP53LT7663,"78261942"
"607417-042-0184946",MA1TA2YS2S2H86323,,"78309767"
"607417-042-0266498",MA1TA2YS2S2K17396,,"78293939"
"607417-042-0266496",MA1TA2YS2S2K17600,,"78289651"
"607417-040-0599464",MA1TJ2YD6S6K66000,,"78245642"
"607417-042-0267394",MAT846034SWK36545,MH27EC5155,"78271125"
"607417-042-0184908",MA1TJ2YD6S6K69279,,"78259676"
"607417-042-0184912",MA1TJ2YD6S6K69282,,"78262749"
"607417-042-0314815",MA1TJ2YD6S6K70303,,"78282687"
"607417-042-0184930",MA1TJ2YD6S6K71475,,"78287663"
"607417-042-0325291",MA1TJ2YGTS6H70248,,"78240793"
"607417-042-0184927",MA1TJ2YGTS6J64428,,"78287014"
"607417-042-0184942",MA1TJ2YGTS6K69634,"26BH6246B","78300045"
"607417-042-0266546",MA1TJ2ZC6S6K68264,UP16FH5766,"78235059"
"607417-042-0184948",MA1TJ4YD6S6K61234,,"78311720"
"607417-042-0314850",MA1TJ4YD6S6K68991,,"78312716"
"607417-042-0313220",MA1TJ4YGTS6K69165,,"78261919"
"607417-042-0266532",MA1UJ2TZ2S2J34458,UP16FF7776,"78217487"
"607417-042-0237900",MA1UJ2TZ2S2H32423,,"78208049"
"607417-042-0237927",MA1UJ2TZ2S2K17330,,"78294498"
"607417-042-0313127",MA1NS2NWPS2H61751,UP16FF3966,"78256701"
"607417-042-0313136",MA1TJ2YD6S6K69219,UP16FH6664,"78268360"
"607417-042-0385053",MA1UJ2TZ2S2L27542,,"78347477"
"607417-042-0184906",MA1UN2JV2S2J41551,,"78258275"
"607417-042-0313124",MA1UN2JW7S2J36240,UP16FH9976,"78256336"
"607417-042-0313434",MAT631892SWH24680,CH01DB0264,"78316791"
"607417-042-0184951",MA1UN2YY2S2H24959,,"78313120"
"607417-042-0237905",MA1UN2YY2S2J36738,UP20CX3004,"78226250"
"607417-042-0237941",MA1UN2YY2S2K11595,,"78306531"
"607417-042-0314784",MA1UN2KY7S2J34157,UK07HG9222,"78253109"
"607417-042-0314788",MA1UJ2TZ2S2K14268,UK07HH0665,"78254983"
"607417-042-0314789",MA1NE2ZSAS6B53730,UK07HG9955,"78255147"
"607417-042-0314790",MA1NA2XZXS6K61851,UK07HG9605,"78256190"
"607417-042-0314795",MA1UN2YY2S2K13111,UK07HJ1820,"78261849"
"607417-042-0314778",MA1UN4YY2S2J38793,,"78145092"
"607417-037-0935506",MA1XK2TVXS5K38049,AR09E2572,"78244322"
"607417-042-0184920",MA1VR271BS6E91485,UK17AA5191,"78274372"
"607417-042-0313119",MA1VP271BS6H90795,UP16FH5767,"78250090"
"607417-042-0315639",MZBB2814LSN022544,KA08N1019,"78340464"
"607417-042-0316396",MAT627611SLK30920,KA49N1412,"78251299"
"607417-042-0316398",MAT627611SLK37070,KA23P5299,"78253144"
"607417-042-0316412",MAT627639SLN37951,KA25MF0272,"78265300"
"607417-042-0314780",MA1ZN2TTKS1G68964,UK11CA2113,"78249431"
"607417-042-0316443",MAT627598SLH23397,KA22ME8908,"78279104"
"607417-042-0316484",MAT855008SLK21533,KA23P5354,"78315955"
"607417-042-0316515",MAT632520SLK08440,KA23P5373,"78338603"
"607417-042-0316532",MAT627615SLN39722,KA49N1545,"78352540"
"607417-042-0316533",MAT627505SLK32316,KA22ME9330,"78354384"
"607417-042-0316984",MAT631898SWH20406,UP14HA2174,"78352282"
"607417-042-0316999",MAT634127SPKE2769,DL5CX6021,"78321321"
"607417-042-0317022",MAT637507RKB15559,DL5CX5979,"78300237"
"607417-042-0315706",MA3BNC62SSJB23508,,"78232673"
"607417-042-0319739",MAT627633SLJ27139,UK10A9606,"78281895"
"607417-042-0319920",MAT627639SAKA4213,UK06BP8006,"78308980"
"607417-042-0319827",MAT635346SAKA9692,UK06BP8815,"78324534"
"607417-042-0320356",MAT627633SLF18794,UK15E1315,"78326070"
"607417-034-0057319",MA3BNC62SSKB41700,UP65FY6333,"78225136"
"607417-042-0335107",MA3BNC62SSKB38905,,"78245951"
"607417-034-0057423",MA3BNC62SSKB41439,,"78292314"
"607417-034-0057310",MA3BNC62SSKB42257,,"78238740"
"607417-042-0268501",MA3BNC62SSKB44683,UP57CA7399,"78261936"
"607417-042-0324828",MALB351CLSM712190,UP21DP7256,"78305067"
"607417-042-0325274",MA1UJ2TZ2S2K14256,UP56BF5876,"78219072"
"607417-042-0268204",MA3BNC62SSKB44992,UP42CB1293,"78209285"
"607417-042-0268214",MA3BNC62SSKB45058,UP32RB3232,"78217242"
"607417-042-0268376",MA3BNC62SSKB45047,UP53FN4436,"78212588"
"607417-042-0333965",MA3BNC62SSKB44862,UP52CJ9329,"78268479"
"607417-042-0334800",MA3BNC62SSKB44920,MH12YQ3690,"78263310"
"607417-042-0335103",MA3BNC62SSKB44929,MH44AE5917,"78245666"
"607417-042-0325286",MA1TA2YS2S2E90713,UP56BF6813,"78230973"
"607417-042-0325289",MA1UN4YY2S2D13699,UP53FN8081,"78239501"
"607417-042-0325290",MA1TA2YS2S2F93808,UP53FN8182,"78239501"
"607417-042-0325294",MA1TA2YS2S2H88148,UP56BF6229,"78249474"
"607417-042-0325299",MA1TJ2YJ2S6K62373,"25BH2440S","78257641"
"607417-042-0325303",MA1NE2ZSAS6K49892,UP53FP0071,"78268465"
"607417-042-0325316",MA1TA2YS2S2K15389,UP53FP2083,"78303594"
"607417-042-0325317",MA1NS2NP1S2J73299,UP53FP1443,"78304105"
"607417-042-0325318",MA1NS2NP1S2L51124,UP53FP1737,"78306109"
"607417-042-0325319",MA1NE2ZTFS6J45506,UP53FP6001,"78306284"
"607417-042-0325561",MAT535407SYK39383,TN61AC6504,"78270060"
"607417-042-0325563",MAT556051SVJ27313,TN61AC6552,"78270298"
"607417-042-0325565",MAT805022SFK11112,TN48BK7245,"78284422"
"607417-042-0325569",MAT805022SFK11077,TN55CC0796,"78284676"
"607417-042-0325571",MAT559060SZK30662,TN45CV2595,"78290688"
"607417-042-0268234",MA3BNC62SSKB47892,UP42ET8714,"78239637"
"607417-042-0268420",MA3BNC62SSKB47251,UP56BF7129,"78254780"
"607417-042-0269721",MA3BNC62SSKB48090,UP32RC6550,"78234756"
"607417-042-0325572",MAT535407SYK40793,TN48CX5022,"78290870"
"607417-042-0325574",MAT854011SJG05354,TN48BK7495,"78297494"
"607417-042-0325577",MAT535756SYF24650,TN55CV4684,"78297661"
"607417-042-0325596",MAT559060SZN31420,TN55CW7484,"78342998"
"607417-034-0057351",MA3BNC62SSLB51796,UP65FY5011,"78274523"
"607417-042-0269245",MA3BNC62SSLB52534,UP62DH8750,"78270624"
"607417-042-0326967",MA1RE2TTKS1K94902,GA03AV1636,"78287562"
"607417-042-0326976",MA1RE2TTKS1K94903,GA08Z1038,"78270704"
"607417-042-0327007",MA1RE2TTKS1K94700,GA03AV1735,"78342006"
"607417-042-0269743",MA3BNC62SSLB53107,UP32RT6903,"78270965"
"607417-042-0269250",MA3BNC62SSLB53404,UP54BD3349,"78271776"
"607417-042-0333808",MA3BNC62SSLB53377,UP58AL9250,"78268890"
"607417-042-0333768",MA3BNC62SSLB55371,UP54BD4039,"78303704"
"607417-042-0334041",MA3BNC62SSLB53551,UP54BT6840,"78287551"
"607417-042-0334046",MA3BNC62SSLB56007,UP54BD4264,"78320441"
"607417-042-0419068",MA3BNC72SSFA73477,,"78297000"
"607417-042-0237520",MA3BNC72SSGA85005,,"78268496"
"607417-042-0335028",MA3EDC03TSK375210,MH12YQ4448,"78296333"
"607417-042-0335132",MA3EDC03TSK375330,MH12YQ5696,"78273297"
"607417-042-0333996",MA3BNC72SSKB41572,UP54BD3150,"78263953"
"607417-042-0335210",MA3EDC03TSL376436,MH14MT7169,"78333495"
"607417-042-0335236",MA3EDC03TSL376778,MH12YQ4822,"78332728"
"607417-042-0318702",MA3BNC72SSKB39623,,"78302017"
"607417-042-0335477",MAT627596SLK34504,UK04AR8188,"78256746"
"607417-042-0335460",MAT627633SLK30772,UK04AR5283,"78218101"
"607417-042-0335555",MAT627633SLK37647,"25BH1663R","78304782"
"607417-042-0335325",MAT631918SWN38887,UK19C1214,"78322962"
"607417-042-0335144",MA3BNC72SSLB51668,MH12YS9730,"78287567"
"607417-042-0336404",MAT634141SPNE8188,HP12AA1920,"78332394"
"607417-042-0336383",MAT634128SPF90968,HP26A4495,"78317201"
"607417-042-0336397",MAT634127SPJC0617,HP06B7500,"78318330"
"607417-042-0336696",MA3RYHL1SSL709439,UK07HH4130,"78339191"
"607417-038-0736040",MA3CNC62SSL433612,UP53FP3383,"78346096"
"607417-042-0337186",MAT627611SLK36421,"26BH2272A","78288405"
"607417-034-0057320",MA3CNC72SD415317,,"78262639"
"607417-042-0354272",MAT846034SWK36353,MH01FB4818,"78329768"
"607417-042-0355171",MAT637099SKN88000,JK20D1336,"78336417"
"607417-042-0355176",MAT635347SANC0824,JK02DS8703,"78346016"
"607417-042-0268040",MA3EDC03TSK372465,,"78210188"
"607417-034-0057338",MA3JDT08WSGE99219,JH01GJ5589,"78317687"
"607417-042-0268916",MA3JDT08WSGF04321,UP77AV7884,"78252331"
"607417-042-0269620",MA3JDT08WSKF43025,UP53FN6298,"78251645"
"607417-042-0335208",MA3JDT08WSLF50556,MH14MV5314,"78330541"
"607417-042-0382505",MAKGM659BG4200245,BR09AJ0114,"78350336"
"607417-042-0385542",MA3JDTOBWSKF40092,,"78266364"
"607417-042-0269225",MA3JMTB1SSHD46081,UP32RD2919,"78244366"
"607417-042-0269241",MA3JMTB1SSHD46156,UP32RD5318,"78267116"
"607417-042-0225455",MA3JMTB1SSJD62541,UP52CJ7425,"78235057"
"607417-042-0268421",MA3JMTB1SSJD74044,UP53FN7839,"78259154"
"607417-042-0268422",MA3JMTB1SSJD73883,UP32RE0818,"78259320"
"607417-042-0334016",MA3JMTB1SSJD75616,UP52CK2677,"78259240"
"607417-042-0383870",MAT867015SPJC2175,UP70HS4685,"78328143"
"607417-042-0166449",MA3JMTB1SSJD70559,UP32RD5971,"78278345"
"607417-042-0383883",MAT627632SAK99196,UP70HV4532,"78339995"
"607417-042-0383887",MAT635353SANB8103,UP70HW4249,"78340320"
"607417-042-0383888",MAT635346SANB7309,UP70HW1819,"78340395"
"607417-042-0383908",MAT632373SLJ06174,UP70HU9888,"78349703"
"607417-042-0383910",MAT867015SPHB3706,UP70HR7607,"78349794"
"607417-042-0383903",MAT846034SWK36549,UP70HW4382,"78347054"
"607417-042-0268034",MA3JMTB1SSKD80298,,"78211235"
"607417-042-0225622",MA3JMTB1SSKD81714,UP57CA5483,"78244192"
"607417-042-0268445",MA3JMTB1SSKD89687,UP61BS2865,"78274721"
"607417-042-0269619",MA3JMTB1SSKD86437,UP53FN6299,"78241185"
"607417-042-0269741",MA3JMTB1SSKD89305,,"78308427"
"607417-042-0385050",MA1TJ2YJ2S6J60173,UP16FD7110,"78346579"
"607417-042-0386980",MAT627639SLJ26242,HP89A8449,"78292359"
"607417-042-0389481",MA1ZC4TTKS1F54256,RJ14GU3953,"78341110"
"607417-042-0334482",MA3JMTB1SSLD98428,UP53FP2436,"78313596"
"607417-042-0317912",MA3NFG81SSJ477857,UK14N3440,"78219265"
"607417-042-0385536",MA3RFL61SSC544350,WB23M5115,"78235489"
"607417-042-0185610",MA3NFG81SSK479629,UK15E5771,"78254621"
"607417-042-0416962",MAT627631SLK37418,UK07HH4031,"78336347"
"607417-042-0324488",MA3RYHK1SSE626621,UP32RC9939,"78273306"
"607417-038-0729773",MA3RYHK1SRJ486351,"25BH3323R","78313477"
"607417-042-0315833",MA3RYHK1SSH657127,,"78265701"
"607417-035-0976279",MA3RYHK1SSK693931,GJ02EN4616,"78239807"
"607417-042-0268411",MA3RYHK1SSK697713,UP52CK1872,"78248968"
"607417-042-0334037",MA3RYHK1SSK697293,,"78291804"
"607417-042-0387192",MA3RYHK1SSK697372,,"78301593"
"607417-042-0268414",MA3RYHK1SSK700357,UP53FN7843,"78253542"
"607417-038-0728189",MA3RYHK1SSL708239,MH14MV6022,"78349052"
"607417-042-0326482",MA3RYHL1SSJ670656,KA03NX5641,"78231904"
"607417-042-0268232",MA3RYHL1SSK698546,,"78238551"
"607417-042-0268235",MA3RYHL1SSK701452,UP42CB2103,"78240407"
"607417-042-0268431",MA3RYHL1SSL703831,UP53FN9146,"78264206"
"607417-042-0269088",MA3RYHL1SSL705371,UP32RD5905,"78273003"
"607417-035-0870585",MA3SFM61SSJ419241,AS06AQ3424,"78235964"
"607417-042-0269255",MA3SFM61SSH416658,UP35BZ7847,"78274569"
"607417-042-0335229",MA3RYHL1SSL709229,MH14MV4204,"78343761"
"607417-042-0420418",MA3JDT08WSLF49545,MH14MV4913,"78350911"
"607417-042-0316770",MA3SFM61SSK429439,,"78258671"
"607417-042-0335224",MA3SFM61SSL434556,MH14MV5697,"78338935"
"607417-042-0268440",MA3YPKCSKSK117711,UP57CB1275,"78273556"
"607417-042-0239313",MA3YPKCSKSL124734,MH27EC1657,"78335754"
"607417-042-0268458",MA3YPKCSKSL124857,UP60BK6162,"78293865"
"607417-042-0263659",MA3YPKCSKSL121222,,"78287856"
"607417-042-0315705",MA3YPLCSKSK113482,KA26N9736,"78257978"
"607417-042-0386759",MA3YPLCSKSK112254,,"78315054"
"607417-042-0316220",MA3YPLCSKSL124702,,"78303550"
"607417-042-0419066",MA3ZFDFSKSF219250,UP78JK5637,"78294054"
"607417-042-0334566",MA3ZFDFDSKSL317963,,"78320786"
"607417-042-0315708",MA3ZFDFSKSG238586,KA16Z3258,"78260938"
"607417-042-0333806",MA3ZFDFSKSK300396,UP53FN9075,"78268378"
"607417-042-0315826",MA3ZFDFSKSK302489,KA51AL9295,"78251757"
"607417-042-0544348",MAT833009SPKW3043,UP16FJ6158,"78344681"
"607417-042-0334780",MA3ZFDFSKSK306979,MH14MT3005,"78227098"
"607417-042-0268413",MA3ZFDFSKSK309381,,"78250053"
"607417-042-0317064",MA3ZFDFSKSK309839,,"78245713"
"607417-042-0268225",MA3ZFDFSKSK310560,UP42ET8629,"78228300"
"607417-042-0268922",MA3ZFDFSKSK310490,UP62DH5767,"78264188"
"607417-042-0334264",MA3ZFDFSKSK311248,UP42CB1295,"78270981"
"607417-042-0268423",MA3ZFDFSKSK314589,UP53FN7840,"78259611"
"607417-042-0324476",MA3ZFDFSKSK314462,UP32RD3941,"78251626"
"607417-042-0333893",MA3ZFDFSKSK314864,,"78309687"
"607417-040-0519262",MA3ZFDFSKSK313782,UP32RT6836,"78271001"
"607417-042-0333809",MA3ZFDFSKSL317766,UP53FN9076,"78273428"
"607417-038-0727980",MA3ZFDFSKSL317849,MH12YQ4962,"78330554"
"607417-042-0334047",MA3ZFDFSKSL323033,,"78320281"
"607417-042-0334478",MA3ZFDFSKSL323368,UP60BK1162,"78311225"
"607417-042-0314840",MAITJ2YGTS6K70361,,"78306340"
"607417-042-0316675",MAKGN257GS4301295,,"78272574"
"607417-042-0319493",MALB181CLSM189065,UK07HH2070,"78285853"
"607417-042-0265414",MALB251CLSM11137,,"78270269"
"607417-042-0265231",MALB351CLSM703238,UK07HH3922,"78279296"
"607417-042-0325205",MALB351CYSM694356,,"78284954"
"607417-042-0321728",MALB381CYSM203714,,"78278385"
"607417-042-0210346",MALFB81BLSM776510,UK06BP6159,"78257527"
"607417-042-0384134",MALFB81BLSM774375,,"78324344"
"607417-035-0973524",MALFC81BLSM750089,UK03D1649,"78229266"
"607417-042-0319485",MALFC81BLSM772137,UK07HH0676,"78254988"
"607417-042-0324837",MALFF81DLSD015285,UP21DP8449,"78336478"
"607417-038-0726654",MALFC81BLSM777691J,TG36B9002,"78300749"
"607417-037-0931816",MALFH81FLSD014220,UP70HW0798,"78296265"
"607417-042-0336063",MALPC812TSM275211,MH01FB3893,"78238770"
"607417-037-0933859",MAT626075SKK79189,GJ06RE0358,"78246745"
"607417-038-0693463",MAT627511SLE17072,,"78299041"
"607417-035-0874459",MAT627600SAH81901,,"78223011"
"607417-042-0262550",MAT627612SLH24086,,"78217992"
"607417-042-0235930",MAT627631DSKS7899,,"78222918"
"607417-040-0599633",MAT627631SANB2694,HP80B3346,"78269218"
"607417-042-0262637",MAT627631SLJ29433,UP65FV9713,"78259936"
"607417-042-0262638",MAT627639SLK34398,UP65FW2745,"78246690"
"607417-042-0314975",MAT627639SLK34745,UP65FW3443,"78259824"
"607417-042-0315058",MAT627647SAD33908,UP65FV2710,"78230754"
"607417-042-0315020",MAT631876SWF15472,,"78310864"
"607417-042-0314966",MAT631918SWJ27158,UP67AP4890,"78254896"
"607417-042-0324966",MAT632375SLK08683,UP76AW7362,"78258839"
"607417-042-0315025",MAT634127SPJC0291,,"78313492"
"607417-040-0519653",MAT634132SPKD5428,,"78214409"
"607417-036-0150782",MAT634131SPKD0987,CG11BT4784,"78212797"
"607417-042-0319858",MAT634132SPKE1831,UK04AS2662,"78282319"
"607417-042-0319802",MAT634132SPKE1793,UK19C1182,"78266020"
"607417-037-0933365",MAT634136SPKD3307,GJ06RD9383,"78218433"
"607417-042-0314967",MAT637523SKK78237,UP65FV6652,"78246816"
"607417-042-0182848",MAT855003RLN10637,MH49CS2477,"78270828"
"607417-042-0182898",MAT853027RLH02093,MH29CJ6669,"78244578"
"607417-042-0267425",MAT867017SPKE5005,MH32AX5761,"78297611"
"607417-042-0314964",MAT867019SPJC2762,UP65FU1927,"78238490"
"607417-042-0315027",MAT867015SPKE1255,UP65FW8193,"78313622"
"607417-042-0262646",MAT878023SAJ97637,UP65FV1839,"78222378"
"607417-042-0314974",MAT878025SAKA2848,UP65FW2311,"78259907"
"607417-042-0317913",MBHHWB13SSA925111,UK08BK7861,"78234883"
"607417-042-0317919",MBHHWB13SSDA02978,UK17AA7072,"78228021"
"607417-042-0319065",MBHHWB13SSDA13455,,"78291215"
"607417-042-0269323",MBHHWB13SSHA89451,UP32RD8182,"78219480"
"607417-042-0239481",MBHHWB13SSJB15435,MH12YS6593,"78221160"
"607417-038-0690355",MBHHWB13SSKB30488,UP55AY4404,"78281472"
"607417-042-0268472",MBHHWB13SSKB38059,UP57CA8089,"78227911"
"607417-042-0324216",MBHHWB13SSKB37897,,"78281974"
"607417-042-0268512",MBHHWB13SSKB41811,UP57CB1011,"78271685"
"607417-042-0334059",MBHHWB13SSLB52822,UP52CK5538,"78320554"
"607417-042-0225918",MBHJWC13SSGA78160,,"78263285"
"607417-042-0225820",MBHJWC13SSGA81408,,"78253063"
"607417-042-0404143",MBHJWC13SSHA91459,,"78274678"
"607417-042-0324223",MBHKWD13DDL709417,,"78289244"
"607417-042-0269315",MBHKWD13SSF602291,UP32RC3592,"78213071"
"607417-042-0324208",MBHKWD13SSG610006,,"78283609"
"607417-042-0269397",MBHKWD13SSH636391,UP32RD4055,"78258333"
"607417-042-0240643",MBHKWD13SSJ663902,,"78324745"
"607417-042-0268492",MBHKWD13SSJ672928,UP57CA0958,"78239876"
"607417-037-0391665",MBHKWD13SSJ679184,GJ05JV4623,"78207385"
"607417-042-0269378",MBHKWD13SSK694373,UP32RC6702,"78241478"
"607417-042-0269453",MBHKWD13SSK695102,,"78296436"
"607417-038-0690360",MBHKWD13SSK696088,UP55AY2555,"78302177"
"607417-042-0268479",MBHKWD13SSK698512,,"78257377"
"607417-042-0268480",MBHKWD13SSK701070,UP57CB0931,"78262051"
"607417-034-0057386",MBHKWD13SSK699245,,"78269425"
"607417-042-0317949",MBHKWD13SSK701119,,"78268975"
"607417-034-0057425",MBHKWD13SSK702129,JH01GJ5028,"78258808"
"607417-042-0317567",MBHKWD13SSK701556,,"78299639"
"607417-042-0317943",MBHKWD13SSK701496,UK17AA4293,"78259637"
"607417-042-0317945",MBHKWD13SSK705568,UK17AA2323,"78263458"
"607417-042-0240621",MBHKWD13SSL709163,UP38AL8092,"78282840"
"607417-038-0690359",MBHKWD43SSJ679194,UP55AX7673,"78297565"
"607417-042-0324233",MBHKWD13SSL712750,UP19X8283,"78303351"
"607417-042-0225780",MBHLWF13SSJ6555703,,"78262393"
"607417-042-0225781",MBHWF43SSH637192,,"78278603"
"607417-042-0334015",MBHZCDESKSJ420266,UP52CK2674,"78259300"
"607417-042-0316194",MBHZCDESKSK436178,,"78256578"
"607417-042-0315725",MBHZCDESKSK436372,,"78274704"
"607417-042-0322521",MBHZCDESKSK437061,,"78253052"
"607417-042-0268407",MBHZCDESKSK439115,UP53FN6562,"78241230"
"607417-042-0333761",MBHZCDESKSK438559,UP53FN7121,"78258638"
"607417-042-0268258",MBHZCDESKSK446189,UP42CB3613,"78267554"
"607417-042-0333998",MBHZCDESKSK445910,UP54BD3293,"78278521"
"607417-042-0333771",MBHZCDESKSK448017,UP53FP1640,"78319822"
"607417-042-0269233",MBHZCDESKSK449282,UP70HV7228,"78256906"
"607417-042-0333765",MBHZCDESKSK448222,UP53FN8381,"78268346"
"607417-042-0239352",MBHZCDESKSL452884,"25BH1887R","78316080"
"607417-042-0334053",MBHZCDESKSL457590,UP52CK4582,"78303445"
"607417-042-0419086",MBHZCDESKSL456122,UP32RD9456,"78310529"
"607417-042-0387473",MBJAA3GS200647289,,"78294000"
"607417-038-0712150",MBJAB3EM004573624,,"78279751"
"607417-040-0517899",MBJAB3EM004575096,,"78288530"
"607417-042-0225830",MBJAB3EM504570413,,"78244261"
"607417-042-0385805",MBJAB3EM604572025,,"78245470"
"607417-042-0239201",MBJABBAAX01531887,,"78285889"
"607417-038-0712174",MBJABBAA401510341,UK07HH5555,"78306342"
"607417-042-0183012",MBJTYKL1SSE323784,MH38AK2512,"78340826"
"607417-042-0268498",MBJTYKL1SSE322522,UP57CB0250,"78301817"
"607417-042-0324199",MBJTYKK1SSH150466,UP12CD3469,"78295991"
"607417-042-0324229",MBJTYKL1SSE322482,UP12CD9290,"78311053"
"607417-042-0268517",MBJTYKL1SSH335910,UP57CB1723,"78286073"
"607417-042-0317953",MBJTYKL1SSH336102,UK17AA4363,"78273265"
"607417-042-0318528",MBJTYKL1SSH334449,JK02DS6196,"78242855"
"607417-042-0317924",MBJTYKL1SSH336353,,"78235406"
"607417-042-0319030",MBJTYKL1SSJ342036,,"78309999"
"607417-042-0317914",MBJTYKL1SSK343284,UK07HH0870,"78293286"
"607417-034-0057284",MBJTYKL1SSJ341914,JH03AU2666,"78221522"
"607417-042-0324684",MBJTYKL1SSL348789,UP32RD8214,"78309601"
"607417-035-0973598",MBJUYML1SSJ113300,,"78304892"
"607417-042-0162483",MBJUYML1SSJ182887,AS04AK1269,"78207644"
"607417-042-0225823",MBJUYML1SSK189979,,"78259542"
"607417-042-0225822",MBQJUYML1SSH177779,,"78263235"
"607417-038-0687050",MDHFBADD0S7161287,KL29Y4343,"78210536"
"607417-038-0712439",MEERBC009S2224202,,"78230742"
"607417-042-0382793",MEXBPKPBXSG021835,,"78310605"
"607417-042-0319521",MEXH25D28ST052061,,"78239065"
"607417-038-0444064",MEXKPDPC0SG026157,PB02FA8325,"78279803"
"607417-042-0265092",MEXKPKPC3SG048092,UK07HH0814,"78258187"
"607417-038-0444052",MEXKPGPC0SG042425,PB02FE2370,"78208415"
"607417-042-0333309",MZBB2814LSN014918,,"78267109"
"607417-042-0264054",MZBEN813LSN736827,UP14GX9486,"78263085"
"607417-038-0322327",MZBEP812LSN730501,MH41BV1432,"78215595"
"607417-042-0337251",MAT627611SLN39283,UP20CX7560,"78339635"
"607417-037-0930039",MZBEP812LSN745638,DL3CDD8578,"78357249"
"607417-042-0327348",MZBET813MSN730811,,"78221471"
"607417-042-0333327",MZBET813MSN732527,,"78257414"
"607417-042-0333323",MZBEU812LSN740093,,"78241175"
"607417-042-0312864",MZBEU812TSN732799,,"78214387"
"607417-042-0264042",MZBEU812TSN735065,,"78235768"
"607417-042-0333291",MZBEU812TSN735611,,"78273801"
"607417-042-0333310",MZBFB812LSN542153,,"78278627"
"607417-042-0386903",MZBFB812LSN576974,UP70HV6592,"78256431"
"607417-042-0383290",MZBFB812LSN583374,UP25EQ4704,"78300219"
"607417-042-0264650",MZBFB812LSN579061,KA03NX9117,"78263933"
"607417-042-0386768",MZBFB813LSN585930,UP63BK1251,"78308885"
"607417-042-0264045",MZBFB813LSN581236,,"78252360"
"607417-042-0264658",MZBFE811VSN581968,,"78268468"
"607417-042-0386874",MZBFF811VSN577719,,"78241568"
"607417-042-0383264",MZBGB813LSN284021,UP25EP6588,"78286614"
"607417-042-0383278",MZBGB812LSN573888,UP26AY6263,"78282945"
"607417-042-0264634",MZBGB814LSN282425,,"78246485"
"607417-042-0264642",MZBGB814LSN288145,,"78253857"
"607417-042-0266112",MZBGC815LSN249417,AP40JV6009,"78268778"
"607417-042-0315595",MZBGC81BUSN004253,,"78298682"
"607417-038-0729806",MZBGE813LSN283350,MP20XA9607,"78342595"
"607417-042-0315588",MZBGE813LSN259327,KA53MP2321,"78298907"
"607417-042-0333314",MZBGD815LSN290237,,"78261874"
